,ARAT-RL_old,,, Sum ofARAT-RL,,person-controller,languagetool
44061,94,11,6,111,,,
44062,94,11,6,111,,,
44063,94,11,6,111,,,
44064,94,11,6,111,,,
44065,94,11,6,111,,,
44066,94,11,6,111,,,
44067,94,11,6,111,,,
44068,94,11,6,111,,,
44069,94,11,6,111,,,
44070,94,11,6,111,,,
44071,94,11,6,111,,,
44072,94,11,6,111,,,
44073,94,11,6,111,,,
44074,94,11,6,111,,,
44075,94,11,6,111,,,
44076,94,11,6,111,,,
44077,94,11,6,111,,,
44078,94,11,6,111,,,
44079,94,11,6,111,,,
44080,94,11,6,111,,,
44081,94,11,6,111,,,
44082,94,11,6,111,,,
44083,94,11,6,111,,,
44084,94,11,6,111,,,
44085,94,11,6,111,,,
44086,94,11,6,111,,,
44087,94,11,6,111,,,
44088,94,11,6,111,,,
44089,94,11,6,111,,,
44090,94,11,6,111,,,
44091,94,11,6,111,,,
44092,94,11,6,111,,,
44093,94,11,6,111,,,
44094,94,11,6,111,,,
44095,94,11,6,111,,,
44096,94,11,6,111,,,
44097,94,11,6,111,,,
44098,94,11,6,111,,,
44099,94,11,6,111,,,
44100,94,11,6,111,,,
44101,94,11,6,111,,,
44102,94,11,6,111,,,
44103,94,11,6,111,,,
44104,94,11,6,111,,,
44105,94,11,6,111,,,
44106,94,11,6,111,,,
44107,94,11,6,111,,,
44108,94,11,6,111,,,
44109,94,11,6,111,,,
44110,94,11,6,111,,,
44111,94,11,6,111,,,
44112,94,11,6,111,,,
44113,94,11,6,111,,,
44114,94,11,6,111,,,
44115,94,11,6,111,,,
44116,94,11,6,111,,,
44117,94,11,6,111,,,
44118,94,11,6,111,,,
44119,94,11,6,111,,,
44120,94,11,6,111,,,
44121,94,11,6,111,,,
44122,94,11,6,111,,,
44123,94,11,6,111,,,
44124,94,11,6,111,,,
44125,94,11,6,111,,,
44126,94,11,6,111,,,
44127,94,11,6,111,,,
44128,94,11,6,111,,,
44129,94,11,6,111,,,
44130,94,11,6,111,,,
44131,94,11,6,111,,,
44132,94,11,6,111,,,
44133,94,11,6,111,,,
44134,94,11,6,111,,,
44135,94,11,6,111,,,
44136,94,11,6,111,,,
44137,94,11,6,111,,,
44138,94,11,6,111,,,
44139,94,11,6,111,,,
44140,94,11,6,111,,,
44141,94,11,6,111,,,
44142,94,11,6,111,,,
44143,94,11,6,111,,,
44144,94,11,6,111,,,
44145,94,11,6,111,,,
44146,94,11,6,111,,,
44147,94,11,6,111,,,
44148,94,11,6,111,,,
44149,94,11,6,111,,,
44150,94,11,6,111,,,
44151,94,11,6,111,,,
44152,94,11,6,111,,,
44153,94,11,6,111,,,
44154,94,11,6,111,,,
44155,94,11,6,111,,,
44156,94,11,6,111,,,
44157,94,11,6,111,,,
44158,94,11,6,111,,,
44159,94,11,6,111,,,
44160,94,11,6,111,,,
44161,94,11,6,111,,,
44162,94,11,6,111,,,
44163,94,11,6,111,,,
44164,94,11,6,111,,,
44165,94,11,6,111,,,
44166,94,11,6,111,,,
44167,94,11,6,111,,,
44168,94,11,6,111,,,
44169,94,11,6,111,,,
44170,94,11,6,111,,,
44171,94,11,6,111,,,
44172,94,11,6,111,,,
44173,94,11,6,111,,,
44174,94,11,6,111,,,
44175,94,11,6,111,,,
44176,94,11,6,111,,,
44177,94,11,6,111,,,
44178,94,11,6,111,,,
44179,94,11,6,111,,,
44180,94,11,6,111,,,
44181,94,11,6,111,,,
44182,94,11,6,111,,,
44183,94,11,6,111,,,
44184,94,11,6,111,,,
44185,94,11,6,111,,,
44186,94,11,6,111,,,
44187,94,11,6,111,,,
44188,94,11,6,111,,,
44189,94,11,6,111,,,
44190,94,11,6,111,,,
44191,94,11,6,111,,,
44192,94,11,6,111,,,
44193,94,11,6,111,,,
44194,94,11,6,111,,,
44195,94,11,6,111,,,
44196,94,11,6,111,,,
44197,94,11,6,111,,,
44198,94,11,6,111,,,
44199,94,11,6,111,,,
44200,94,11,6,111,,,
44201,94,11,6,111,,,
44202,94,11,6,111,,,
44203,94,11,6,111,,,
44204,94,11,6,111,,,
44205,94,11,6,111,,,
44206,94,11,6,111,,,
44207,94,11,6,111,,,
44208,94,11,6,111,,,
44209,94,11,6,111,,,
44210,94,11,6,111,,,
44211,94,11,6,111,,,
44212,94,11,6,111,,,
44213,94,11,6,111,,,
44214,94,11,6,111,,,
44215,94,11,6,111,,,
44216,94,11,6,111,,,
44217,94,11,6,111,,,
44218,94,11,6,111,,,
44219,94,11,6,111,,,
44220,94,11,6,111,,,
44221,94,11,6,111,,,
44222,94,11,6,111,,,
44223,94,11,6,111,,,
44224,94,11,6,111,,,
44225,94,11,6,111,,,
44226,94,11,6,111,,,
44227,94,11,6,111,,,
44228,94,11,6,111,,,
44229,94,11,6,111,,,
44230,94,11,6,111,,,
44231,94,11,6,111,,,
44232,94,11,6,111,,,
44233,94,11,6,111,,,
44234,94,11,6,111,,,
44235,94,11,6,111,,,
44236,94,11,6,111,,,
44237,94,11,6,111,,,
44238,94,11,6,111,,,
44239,94,11,6,111,,,
44240,94,11,6,111,,,
44241,94,11,6,111,,,
44242,94,11,6,111,,,
44243,94,11,6,111,,,
44244,94,11,6,111,,,
44245,94,11,6,111,,,
44246,94,11,6,111,,,
44247,94,11,6,111,,,
44248,94,11,6,111,,,
44249,94,11,6,111,,,
44250,94,11,6,111,,,
44251,94,11,6,111,,,
44252,94,11,6,111,,,
44253,94,11,6,111,,,
44254,94,11,6,111,,,
44255,94,11,6,111,,,
44256,94,11,6,111,,,
44257,94,11,6,111,,,
44258,94,11,6,111,,,
44259,94,11,6,111,,,
44260,94,11,6,111,,,
44261,94,11,6,111,,,
44262,94,11,6,111,,,
44263,94,11,6,111,,,
44264,94,11,6,111,,,
44265,94,11,6,111,,,
44266,94,11,6,111,,,
44267,94,11,6,111,,,
44268,94,11,6,111,,,
44269,94,11,6,111,,,
44270,94,11,6,111,,,
44271,94,11,6,111,,,
44272,94,11,6,111,,,
44273,94,11,6,111,,,
44274,94,11,6,111,,,
44275,94,11,6,111,,,
44276,94,11,6,111,,,
44277,94,11,6,111,,,
44278,94,11,6,111,,,
44279,94,11,6,111,,,
44280,94,11,6,111,,,
44281,94,11,6,111,,,
44282,94,11,6,111,,,
44283,94,11,6,111,,,
44284,94,11,6,111,,,
44285,94,11,6,111,,,
44286,94,11,6,111,,,
44287,94,11,6,111,,,
44288,94,11,6,111,,,
44289,94,11,6,111,,,
44290,94,11,6,111,,,
44291,94,11,6,111,,,
44292,94,11,6,111,,,
44293,94,11,6,111,,,
44294,94,11,6,111,,,
44295,94,11,6,111,,,
44296,94,11,6,111,,,
44297,94,11,6,111,,,
44298,94,11,6,111,,,
44299,94,11,6,111,,,
44300,94,11,6,111,,,
44301,94,11,6,111,,,
44302,94,11,6,111,,,
44303,94,11,6,111,,,
44304,94,11,6,111,,,
44305,94,11,6,111,,,
44306,94,11,6,111,,,
44307,94,11,6,111,,,
44308,94,11,6,111,,,
44309,94,11,6,111,,,
44310,94,11,6,111,,,
44311,94,11,6,111,,,
44312,94,11,6,111,,,
44313,94,11,6,111,,,
44314,94,11,6,111,,,
44315,94,11,6,111,,,
44316,94,11,6,111,,,
44317,94,11,6,111,,,
44318,94,11,6,111,,,
44319,94,11,6,111,,,
44320,94,11,6,111,,,
44321,94,11,6,111,,,
44322,94,11,6,111,,,
44323,94,11,6,111,,,
44324,94,11,6,111,,,
44325,94,11,6,111,,,
44326,94,11,6,111,,,
44327,94,11,6,111,,,
44328,94,11,6,111,,,
44329,94,11,6,111,,,
44330,94,11,6,111,,,
44331,94,11,6,111,,,
44332,94,11,6,111,,,
44333,94,11,6,111,,,
44334,94,11,6,111,,,
44335,94,11,6,111,,,
44336,94,11,6,111,,,
44337,94,11,6,111,,,
44338,94,11,6,111,,,
44339,94,11,6,111,,,
44340,94,11,6,111,,,
44341,94,11,6,111,,,
44342,94,11,6,111,,,
44343,94,11,6,111,,,
44344,94,11,6,111,,,
44345,94,11,6,111,,,
44346,94,11,6,111,,,
44347,94,11,6,111,,,
44348,94,11,6,111,,,
44349,94,11,6,111,,,
44350,94,11,6,111,,,
44351,94,11,6,111,,,
44352,94,11,6,111,,,
44353,94,11,6,111,,,
44354,94,11,6,111,,,
44355,94,11,6,111,,,
44356,94,11,6,111,,,
44357,94,11,6,111,,,
44358,94,11,6,111,,,
44359,94,11,6,111,,,
44360,94,11,6,111,,,
44361,94,11,6,111,,,
44362,94,11,6,111,,,
44363,94,11,6,111,,,
44364,94,11,6,111,,,
44365,94,11,6,111,,,
44366,94,11,6,111,,,
44367,94,11,6,111,,,
44368,94,11,6,111,,,
44369,94,11,6,111,,,
44370,94,11,6,111,,,
44371,94,11,6,111,,,
44372,94,11,6,111,,,
44373,94,11,6,111,,,
44374,94,11,6,111,,,
44375,94,11,6,111,,,
44376,94,11,6,111,,,
44377,94,11,6,111,,,
44378,94,11,6,111,,,
44379,94,11,6,111,,,
44380,94,11,6,111,,,
44381,94,11,6,111,,,
44382,94,11,6,111,,,
44383,94,11,6,111,,,
44384,94,11,6,111,,,
44385,94,11,6,111,,,
44386,94,11,6,111,,,
44387,94,11,6,111,,,
44388,94,11,6,111,,,
44389,94,11,6,111,,,
44390,94,11,6,111,,,
44391,94,11,6,111,,,
44392,94,11,6,111,,,
44393,94,11,6,111,,,
44394,94,11,6,111,,,
44395,94,11,6,111,,,
44396,94,11,6,111,,,
44397,94,11,6,111,,,
44398,94,11,6,111,,,
44399,94,11,6,111,,,
44400,94,11,6,111,,,
44401,94,11,6,111,,,
44402,94,11,6,111,,,
44403,94,11,6,111,,,
44404,94,11,6,111,,,
44405,94,11,6,111,,,
44406,94,11,6,111,,,
44407,94,11,6,111,,,
44408,94,11,6,111,,,
44409,94,11,6,111,,,
44410,94,11,6,111,,,
44411,94,11,6,111,,,
44412,94,11,6,111,,,
44413,94,11,6,111,,,
44414,94,11,6,111,,,
44415,94,11,6,111,,,
44416,94,11,6,111,,,
44417,94,11,6,111,,,
44418,94,11,6,111,,,
44419,94,11,6,111,,,
44420,94,11,6,111,,,
44421,94,11,6,111,,,
44422,94,11,6,111,,,
44423,94,11,6,111,,,
44424,94,11,6,111,,,
44425,94,11,6,111,,,
44426,94,11,6,111,,,
44427,94,11,6,111,,,
44428,94,11,6,111,,,
44429,94,11,6,111,,,
44430,94,11,6,111,,,
44431,94,11,6,111,,,
44432,94,11,6,111,,,
44433,94,11,6,111,,,
44434,94,11,6,111,,,
44435,94,11,6,111,,,
44436,94,11,6,111,,,
44437,94,11,6,111,,,
44438,94,11,6,111,,,
44439,94,11,6,111,,,
44440,94,11,6,111,,,
44441,94,11,6,111,,,
44442,94,11,6,111,,,
44443,94,11,6,111,,,
44444,94,11,6,111,,,
44445,94,11,6,111,,,
44446,94,11,6,111,,,
44447,94,11,6,111,,,
44448,94,11,6,111,,,
44449,94,11,6,111,,,
44450,94,11,6,111,,,
44451,94,11,6,111,,,
44452,94,11,6,111,,,
44453,94,11,6,111,,,
44454,94,11,6,111,,,
44455,94,11,6,111,,,
44456,94,11,6,111,,,
44457,94,11,6,111,,,
44458,94,11,6,111,,,
44459,94,11,6,111,,,
44460,94,11,6,111,,,
44461,94,11,6,111,,,
44462,94,11,6,111,,,
44463,94,11,6,111,,,
44464,94,11,6,111,,,
44465,94,11,6,111,,,
44466,94,11,6,111,,,
44467,94,11,6,111,,,
44468,94,11,6,111,,,
44469,94,11,6,111,,,
44470,94,11,6,111,,,
44471,94,11,6,111,,,
44472,94,11,6,111,,,
44473,94,11,6,111,,,
44474,94,11,6,111,,,
44475,94,11,6,111,,,
44476,94,11,6,111,,,
44477,94,11,6,111,,,
44478,94,11,6,111,,,
44479,94,11,6,111,,,
44480,94,11,6,111,,,
44481,94,11,6,111,,,
44482,94,11,6,111,,,
44483,94,11,6,111,,,
44484,94,11,6,111,,,
44485,94,11,6,111,,,
44486,94,11,6,111,,,
44487,94,11,6,111,,,
44488,94,11,6,111,,,
44489,94,11,6,111,,,
44490,94,11,6,111,,,
44491,94,11,6,111,,,
44492,94,11,6,111,,,
44493,94,11,6,111,,,
44494,94,11,6,111,,,
44495,94,11,6,111,,,
44496,94,11,6,111,,,
44497,94,11,6,111,,,
44498,94,11,6,111,,,
44499,94,11,6,111,,,
44500,94,11,6,111,,,
44501,94,11,6,111,,,
44502,94,11,6,111,,,
44503,94,11,6,111,,,
44504,94,11,6,111,,,
44505,94,11,6,111,,,
44506,94,11,6,111,,,
44507,94,11,6,111,,,
44508,94,11,6,111,,,
44509,94,11,6,111,,,
44510,94,11,6,111,,,
44511,94,11,6,111,,,
44512,94,11,6,111,,,
44513,94,11,6,111,,,
44514,94,11,6,111,,,
44515,94,11,6,111,,,
44516,94,11,6,111,,,
44517,94,11,6,111,,,
44518,94,11,6,111,,,
44519,94,11,6,111,,,
44520,94,11,6,111,,,
44521,94,11,6,111,,,
44522,94,11,6,111,,,
44523,94,11,6,111,,,
44524,94,11,6,111,,,
44525,94,11,6,111,,,
44526,94,11,6,111,,,
44527,94,11,6,111,,,
44528,94,11,6,111,,,
44529,94,11,6,111,,,
44530,94,11,6,111,,,
44531,94,11,6,111,,,
44532,94,11,6,111,,,
44533,94,11,6,111,,,
44534,94,11,6,111,,,
44535,94,11,6,111,,,
44536,94,11,6,111,,,
44537,94,11,6,111,,,
44538,94,11,6,111,,,
44539,94,11,6,111,,,
44540,94,11,6,111,,,
44541,94,11,6,111,,,
44542,94,11,6,111,,,
44543,94,11,6,111,,,
44544,94,11,6,111,,,
44545,94,11,6,111,,,
44546,94,11,6,111,,,
44547,94,11,6,111,,,
44548,94,11,6,111,,,
44549,94,11,6,111,,,
44550,94,11,6,111,,,
44551,94,11,6,111,,,
44552,94,11,6,111,,,
44553,94,11,6,111,,,
44554,94,11,6,111,,,
44555,94,11,6,111,,,
44556,94,11,6,111,,,
44557,94,11,6,111,,,
44558,94,11,6,111,,,
44559,94,11,6,111,,,
44560,94,11,6,111,,,
44561,94,11,6,111,,,
44562,94,11,6,111,,,
44563,94,11,6,111,,,
44564,94,11,6,111,,,
44565,94,11,6,111,,,
44566,94,11,6,111,,,
44567,94,11,6,111,,,
44568,94,11,6,111,,,
44569,94,11,6,111,,,
44570,94,11,6,111,,,
44571,94,11,6,111,,,
44572,94,11,6,111,,,
44573,94,11,6,111,,,
44574,94,11,6,111,,,
44575,94,11,6,111,,,
44576,94,11,6,111,,,
44577,94,11,6,111,,,
44578,94,11,6,111,,,
44579,94,11,6,111,,,
44580,94,11,6,111,,,
44581,94,11,6,111,,,
44582,94,11,6,111,,,
44583,94,11,6,111,,,
44584,94,11,6,111,,,
44585,94,11,6,111,,,
44586,94,11,6,111,,,
44587,94,11,6,111,,,
44588,94,11,6,111,,,
44589,94,11,6,111,,,
44590,94,11,6,111,,,
44591,94,11,6,111,,,
44592,94,11,6,111,,,
44593,94,11,6,111,,,
44594,94,11,6,111,,,
44595,94,11,6,111,,,
44596,94,11,6,111,,,
44597,94,11,6,111,,,
44598,94,11,6,111,,,
44599,94,11,6,111,,,
44600,94,11,6,111,,,
44601,94,11,6,111,,,
44602,94,11,6,111,,,
44603,94,11,6,111,,,
44604,94,11,6,111,,,
44605,94,11,6,111,,,
44606,94,11,6,111,,,
44607,94,11,6,111,,,
44608,94,11,6,111,,,
44609,94,11,6,111,,,
44610,94,11,6,111,,,
44611,94,11,6,111,,,
44612,94,11,6,111,,,
44613,94,11,6,111,,,
44614,94,11,6,111,,,
44615,94,11,6,111,,,
44616,94,11,6,111,,,
44617,94,11,6,111,,,
44618,94,11,6,111,,,
44619,94,11,6,111,,,
44620,94,11,6,111,,,
44621,94,11,6,111,,,
44622,94,11,6,111,,,
44623,94,11,6,111,,,
44624,94,11,6,111,,,
44625,94,11,6,111,,,
44626,94,11,6,111,,,
44627,94,11,6,111,,,
44628,94,11,6,111,,,
44629,94,11,6,111,,,
44630,94,11,6,111,,,
44631,94,11,6,111,,,
44632,94,11,6,111,,,
44633,94,11,6,111,,,
44634,94,11,6,111,,,
44635,94,11,6,111,,,
44636,94,11,6,111,,,
44637,94,11,6,111,,,
44638,94,11,6,111,,,
44639,94,11,6,111,,,
44640,94,11,6,111,,,
44641,94,11,6,111,,,
44642,94,11,6,111,,,
44643,94,11,6,111,,,
44644,94,11,6,111,,,
44645,94,11,6,111,,,
44646,94,11,6,111,,,
44647,94,11,6,111,,,
44648,94,11,6,111,,,
44649,94,11,6,111,,,
44650,94,11,6,111,,,
44651,94,11,6,111,,,
44652,94,11,6,111,,,
44653,94,11,6,111,,,
44654,94,11,6,111,,,
44655,94,11,6,111,,,
44656,94,11,6,111,,,
44657,94,11,6,111,,,
44658,94,11,6,111,,,
44659,94,11,6,111,,,
44660,94,11,6,111,,,
44661,94,11,6,111,,,
44662,94,11,6,111,,,
44663,94,11,6,111,,,
44664,94,11,6,111,,,
44665,94,11,6,111,,,
44666,94,11,6,111,,,
44667,94,11,6,111,,,
44668,94,11,6,111,,,
44669,94,11,6,111,,,
44670,94,11,6,111,,,
44671,94,11,6,111,,,
44672,94,11,6,111,,,
44673,94,11,6,111,,,
44674,94,11,6,111,,,
44675,94,11,6,111,,,
44676,94,11,6,111,,,
44677,94,11,6,111,,,
44678,94,11,6,111,,,
44679,94,11,6,111,,,
44680,94,11,6,111,,,
44681,94,11,6,111,,,
44682,94,11,6,111,,,
44683,94,11,6,111,,,
44684,94,11,6,111,,,
44685,94,11,6,111,,,
44686,94,11,6,111,,,
44687,94,11,6,111,,,
44688,94,11,6,111,,,
44689,94,11,6,111,,,
44690,94,11,6,111,,,
44691,94,11,6,111,,,
44692,94,11,6,111,,,
44693,94,11,6,111,,,
44694,94,11,6,111,,,
44695,94,11,6,111,,,
44696,94,11,6,111,,,
44697,94,11,6,111,,,
44698,94,11,6,111,,,
44699,94,11,6,111,,,
44700,94,11,6,111,,,
44701,94,11,6,111,,,
44702,94,11,6,111,,,
44703,94,11,6,111,,,
44704,94,11,6,111,,,
44705,94,11,6,111,,,
44706,94,11,6,111,,,
44707,94,11,6,111,,,
44708,94,11,6,111,,,
44709,94,11,6,111,,,
44710,94,11,6,111,,,
44711,94,11,6,111,,,
44712,94,11,6,111,,,
44713,94,11,6,111,,,
44714,94,11,6,111,,,
44715,94,11,6,111,,,
44716,94,11,6,111,,,
44717,94,11,6,111,,,
44718,94,11,6,111,,,
44719,94,11,6,111,,,
44720,94,11,6,111,,,
44721,94,11,6,111,,,
44722,94,11,6,111,,,
44723,94,11,6,111,,,
44724,94,11,6,111,,,
44725,94,11,6,111,,,
44726,94,11,6,111,,,
44727,94,11,6,111,,,
44728,94,11,6,111,,,
44729,94,11,6,111,,,
44730,94,11,6,111,,,
44731,94,11,6,111,,,
44732,94,11,6,111,,,
44733,94,11,6,111,,,
44734,94,11,6,111,,,
44735,94,11,6,111,,,
44736,94,11,6,111,,,
44737,94,11,6,111,,,
44738,94,11,6,111,,,
44739,94,11,6,111,,,
44740,94,11,6,111,,,
44741,94,11,6,111,,,
44742,94,11,6,111,,,
44743,94,11,6,111,,,
44744,94,11,6,111,,,
44745,94,11,6,111,,,
44746,94,11,6,111,,,
44747,94,11,6,111,,,
44748,94,11,6,111,,,
44749,94,11,6,111,,,
44750,94,11,6,111,,,
44751,94,11,6,111,,,
44752,94,11,6,111,,,
44753,94,11,6,111,,,
44754,94,11,6,111,,,
44755,94,11,6,111,,,
44756,94,11,6,111,,,
44757,94,11,6,111,,,
44758,94,11,6,111,,,
44759,94,11,6,111,,,
44760,94,11,6,111,,,
44761,94,11,6,111,,,
44762,94,11,6,111,,,
44763,94,11,6,111,,,
44764,94,11,6,111,,,
44765,94,11,6,111,,,
44766,94,11,6,111,,,
44767,94,11,6,111,,,
44768,94,11,6,111,,,
44769,94,11,6,111,,,
44770,94,11,6,111,,,
44771,94,11,6,111,,,
44772,94,11,6,111,,,
44773,94,11,6,111,,,
44774,94,11,6,111,,,
44775,94,11,6,111,,,
44776,94,11,6,111,,,
44777,94,11,6,111,,,
44778,94,11,6,111,,,
44779,94,11,6,111,,,
44780,94,11,6,111,,,
44781,94,11,6,111,,,
44782,94,11,6,111,,,
44783,94,11,6,111,,,
44784,94,11,6,111,,,
44785,94,11,6,111,,,
44786,94,11,6,111,,,
44787,94,11,6,111,,,
44788,94,11,6,111,,,
44789,94,11,6,111,,,
44790,94,11,6,111,,,
44791,94,11,6,111,,,
44792,94,11,6,111,,,
44793,94,11,6,111,,,
44794,94,11,6,111,,,
44795,94,11,6,111,,,
44796,94,11,6,111,,,
44797,94,11,6,111,,,
44798,94,11,6,111,,,
44799,94,11,6,111,,,
44800,94,11,6,111,,,
44801,94,11,6,111,,,
44802,94,11,6,111,,,
44803,94,11,6,111,,,
44804,94,11,6,111,,,
44805,94,11,6,111,,,
44806,94,11,6,111,,,
44807,94,11,6,111,,,
44808,94,11,6,111,,,
44809,94,11,6,111,,,
44810,94,11,6,111,,,
44811,94,11,6,111,,,
44812,94,11,6,111,,,
44813,94,11,6,111,,,
44814,94,11,6,111,,,
44815,94,11,6,111,,,
44816,94,11,6,111,,,
44817,94,11,6,111,,,
44818,94,11,6,111,,,
44819,94,11,6,111,,,
44820,94,11,6,111,,,
44821,94,11,6,111,,,
44822,94,11,6,111,,,
44823,94,11,6,111,,,
44824,94,11,6,111,,,
44825,94,11,6,111,,,
44826,94,11,6,111,,,
44827,94,11,6,111,,,
44828,94,11,6,111,,,
44829,94,11,6,111,,,
44830,94,11,6,111,,,
44831,94,11,6,111,,,
44832,94,11,6,111,,,
44833,94,11,6,111,,,
44834,94,11,6,111,,,
44835,94,11,6,111,,,
44836,94,11,6,111,,,
44837,94,11,6,111,,,
44838,94,11,6,111,,,
44839,94,11,6,111,,,
44840,94,11,6,111,,,
44841,94,11,6,111,,,
44842,94,11,6,111,,,
44843,94,11,6,111,,,
44844,94,11,6,111,,,
44845,94,11,6,111,,,
44846,94,11,6,111,,,
44847,94,11,6,111,,,
44848,94,11,6,111,,,
44849,94,11,6,111,,,
44850,94,11,6,111,,,
44851,94,11,6,111,,,
44852,94,11,6,111,,,
44853,94,11,6,111,,,
44854,94,11,6,111,,,
44855,94,11,6,111,,,
44856,94,11,6,111,,,
44857,94,11,6,111,,,
44858,94,11,6,111,,,
44859,94,11,6,111,,,
44860,94,11,6,111,,,
44861,94,11,6,111,,,
44862,94,11,6,111,,,
44863,94,11,6,111,,,
44864,94,11,6,111,,,
44865,94,11,6,111,,,
44866,94,11,6,111,,,
44867,94,11,6,111,,,
44868,94,11,6,111,,,
44869,94,11,6,111,,,
44870,94,11,6,111,,,
44871,94,11,6,111,,,
44872,94,11,6,111,,,
44873,94,11,6,111,,,
44874,94,11,6,111,,,
44875,94,11,6,111,,,
44876,94,11,6,111,,,
44877,94,11,6,111,,,
44878,94,11,6,111,,,
44879,94,11,6,111,,,
44880,94,11,6,111,,,
44881,94,11,6,111,,,
44882,94,11,6,111,,,
44883,94,11,6,111,,,
44884,94,11,6,111,,,
44885,94,11,6,111,,,
44886,94,11,6,111,,,
44887,94,11,6,111,,,
44888,94,11,6,111,,,
44889,94,11,6,111,,,
44890,94,11,6,111,,,
44891,94,11,6,111,,,
44892,94,11,6,111,,,
44893,94,11,6,111,,,
44894,94,11,6,111,,,
44895,94,11,6,111,,,
44896,94,11,6,111,,,
44897,94,11,6,111,,,
44898,94,11,6,111,,,
44899,94,11,6,111,,,
44900,94,11,6,111,,,
44901,94,11,6,111,,,
44902,94,11,6,111,,,
44903,94,11,6,111,,,
44904,94,11,6,111,,,
44905,94,11,6,111,,,
44906,94,11,6,111,,,
44907,94,11,6,111,,,
44908,94,11,6,111,,,
44909,94,11,6,111,,,
44910,94,11,6,111,,,
44911,94,11,6,111,,,
44912,94,11,6,111,,,
44913,94,11,6,111,,,
44914,94,11,6,111,,,
44915,94,11,6,111,,,
44916,94,11,6,111,,,
44917,94,11,6,111,,,
44918,94,11,6,111,,,
44919,94,11,6,111,,,
44920,94,11,6,111,,,
44921,94,11,6,111,,,
44922,94,11,6,111,,,
44923,94,11,6,111,,,
44924,94,11,6,111,,,
44925,94,11,6,111,,,
44926,94,11,6,111,,,
44927,94,11,6,111,,,
44928,94,11,6,111,,,
44929,94,11,6,111,,,
44930,94,11,6,111,,,
44931,94,11,6,111,,,
44932,94,11,6,111,,,
44933,94,11,6,111,,,
44934,94,11,6,111,,,
44935,94,11,6,111,,,
44936,94,11,6,111,,,
44937,94,11,6,111,,,
44938,94,11,6,111,,,
44939,94,11,6,111,,,
44940,94,11,6,111,,,
44941,94,11,6,111,,,
44942,94,11,6,111,,,
44943,94,11,6,111,,,
44944,94,11,6,111,,,
44945,94,11,6,111,,,
44946,94,11,6,111,,,
44947,94,11,6,111,,,
44948,94,11,6,111,,,
44949,94,11,6,111,,,
44950,94,11,6,111,,,
44951,94,11,6,111,,,
44952,94,11,6,111,,,
44953,94,11,6,111,,,
44954,94,11,6,111,,,
44955,94,11,6,111,,,
44956,94,11,6,111,,,
44957,94,11,6,111,,,
44958,94,11,6,111,,,
44959,94,11,6,111,,,
44960,94,11,6,111,,,
44961,94,11,6,111,,,
44962,94,11,6,111,,,
44963,94,11,6,111,,,
44964,94,11,6,111,,,
44965,94,11,6,111,,,
44966,94,11,6,111,,,
44967,94,11,6,111,,,
44968,94,11,6,111,,,
44969,94,11,6,111,,,
44970,94,11,6,111,,,
44971,94,11,6,111,,,
44972,94,11,6,111,,,
44973,94,11,6,111,,,
44974,94,11,6,111,,,
44975,94,11,6,111,,,
44976,94,11,6,111,,,
44977,94,11,6,111,,,
44978,94,11,6,111,,,
44979,94,11,6,111,,,
44980,94,11,6,111,,,
44981,94,11,6,111,,,
44982,94,11,6,111,,,
44983,94,11,6,111,,,
44984,94,11,6,111,,,
44985,94,11,6,111,,,
44986,94,11,6,111,,,
44987,94,11,6,111,,,
44988,94,11,6,111,,,
44989,94,11,6,111,,,
44990,94,11,6,111,,,
44991,94,11,6,111,,,
44992,94,11,6,111,,,
44993,94,11,6,111,,,
44994,94,11,6,111,,,
44995,94,11,6,111,,,
44996,94,11,6,111,,,
44997,94,11,6,111,,,
44998,94,11,6,111,,,
44999,94,11,6,111,,,
45000,94,11,6,111,,,
45001,94,11,6,111,,,
45002,94,11,6,111,,,
45003,94,11,6,111,,,
45004,94,11,6,111,,,
45005,94,11,6,111,,,
45006,94,11,6,111,,,
45007,94,11,6,111,,,
45008,94,11,6,111,,,
45009,94,11,6,111,,,
45010,94,11,6,111,,,
45011,94,11,6,111,,,
45012,94,11,6,111,,,
45013,94,11,6,111,,,
45014,94,11,6,111,,,
45015,94,11,6,111,,,
45016,94,11,6,111,,,
45017,94,11,6,111,,,
45018,94,11,6,111,,,
45019,94,11,6,111,,,
45020,94,11,6,111,,,
45021,94,11,6,111,,,
45022,94,11,6,111,,,
45023,94,11,6,111,,,
45024,94,11,6,111,,,
45025,94,11,6,111,,,
45026,94,11,6,111,,,
45027,94,11,6,111,,,
45028,94,11,6,111,,,
45029,94,11,6,111,,,
45030,94,11,6,111,,,
45031,94,11,6,111,,,
45032,94,11,6,111,,,
45033,94,11,6,111,,,
45034,94,11,6,111,,,
45035,94,11,6,111,,,
45036,94,11,6,111,,,
45037,94,11,6,111,,,
45038,94,11,6,111,,,
45039,94,11,6,111,,,
45040,94,11,6,111,,,
45041,94,11,6,111,,,
45042,94,11,6,111,,,
45043,94,11,6,111,,,
45044,94,11,6,111,,,
45045,94,11,6,111,,,
45046,94,11,6,111,,,
45047,94,11,6,111,,,
45048,94,11,6,111,,,
45049,94,11,6,111,,,
45050,94,11,6,111,,,
45051,94,11,6,111,,,
45052,94,11,6,111,,,
45053,94,11,6,111,,,
45054,94,11,6,111,,,
45055,94,11,6,111,,,
45056,94,11,6,111,,,
45057,94,11,6,111,,,
